"year","storm_num","name","cat5_hours","cat4_hours","cat3_hours","cat2_hours","cat1_hours","ts_hours","td_hours"
1909,11,"Unnamed",0,0,54,18,30,60,12
1909,12,"Unnamed",0,0,0,30,30,90,0
1910,1,"Unnamed",0,0,0,0,0,36,48
1910,2,"Unnamed",0,0,0,0,0,36,90
1910,3,"Unnamed",0,0,0,114,120,18,0
1910,4,"Unnamed",0,0,0,24,30,18,0
1910,5,"Unnamed",0,36,30,66,18,90,42
1911,1,"Unnamed",0,0,0,0,0,72,108
1911,2,"Unnamed",0,0,0,0,24,72,48
1911,3,"Unnamed",0,0,0,24,66,66,12
1911,4,"Unnamed",0,0,0,24,30,138,30
1911,5,"Unnamed",0,0,0,0,0,90,0
1911,6,"Unnamed",0,0,0,0,0,102,30
1912,1,"Unnamed",0,0,0,0,0,216,24
1912,2,"Unnamed",0,0,0,0,0,96,24
1912,3,"Unnamed",0,0,0,0,0,78,36
1912,4,"Unnamed",0,0,0,0,54,54,6
1912,5,"Unnamed",0,0,0,0,66,30,18
1912,6,"Unnamed",0,0,0,36,24,84,12
1912,7,"Unnamed",0,0,42,24,84,96,6
1913,1,"Unnamed",0,0,0,0,24,126,36
1913,2,"Unnamed",0,0,0,0,0,30,12
1913,3,"Unnamed",0,0,0,0,0,390,12
1913,4,"Unnamed",0,0,0,0,48,60,12
1913,5,"Unnamed",0,0,0,0,12,96,6
1913,6,"Unnamed",0,0,0,0,12,36,0
1914,1,"Unnamed",0,0,0,0,0,78,24
1915,1,"Unnamed",0,0,0,0,12,90,0
1915,2,"Unnamed",0,78,18,48,66,102,30
1915,3,"Unnamed",0,0,108,90,78,60,0
1915,4,"Unnamed",0,0,0,12,48,48,42
1915,5,"Unnamed",0,0,0,0,0,66,12
1915,6,"Unnamed",0,114,12,12,36,36,0
1916,1,"Unnamed",0,0,0,0,0,60,18
1916,2,"Unnamed",0,0,12,18,30,108,126
1916,3,"Unnamed",0,0,0,60,96,90,42
1916,4,"Unnamed",0,0,12,12,24,60,0
1916,5,"Unnamed",0,0,0,0,0,54,0
1916,6,"Unnamed",0,24,12,24,42,78,6
1916,7,"Unnamed",0,0,0,12,24,78,6
1916,8,"Unnamed",0,0,0,0,66,84,0
1916,9,"Unnamed",0,0,0,0,0,54,6
1916,10,"Unnamed",0,0,0,0,66,114,18
1916,11,"Unnamed",0,0,48,42,30,54,0
1916,12,"Unnamed",0,0,0,0,0,66,0
1916,13,"Unnamed",0,0,42,54,18,36,30
1916,14,"Unnamed",0,0,0,66,36,72,66
1916,15,"Unnamed",0,0,0,0,0,78,24
1917,1,"Unnamed",0,0,0,0,0,60,132
1917,2,"Unnamed",0,0,0,0,0,114,0
1917,3,"Unnamed",0,0,42,54,36,24,0
1917,4,"Unnamed",0,54,66,36,30,54,0
1918,1,"Unnamed",0,0,18,6,12,126,0
1918,2,"Unnamed",0,0,0,12,36,54,0
1918,3,"Unnamed",0,0,0,0,6,66,0
1918,4,"Unnamed",0,0,0,0,0,132,0
1918,5,"Unnamed",0,0,0,36,54,24,0
1918,6,"Unnamed",0,0,0,0,0,126,6
1919,1,"Unnamed",0,0,0,0,0,54,30
1919,3,"Unnamed",0,0,0,12,18,30,6
1919,2,"Unnamed",0,108,48,18,18,114,30
1919,4,"Unnamed",0,0,0,0,0,48,24
1919,5,"Unnamed",0,0,0,0,0,78,0
1920,1,"Unnamed",0,0,0,66,54,66,0
1920,2,"Unnamed",0,0,0,6,18,66,78
1920,3,"Unnamed",0,0,0,0,18,60,36
1920,4,"Unnamed",0,0,0,0,0,84,12
1920,5,"Unnamed",0,0,0,0,18,51,54
1921,1,"Unnamed",0,0,0,0,60,96,96
1921,2,"Unnamed",0,0,0,0,6,48,36
1921,3,"Unnamed",0,0,108,84,18,54,0
1921,4,"Unnamed",0,0,0,0,60,90,0
1921,5,"Unnamed",0,0,0,0,0,36,18
1921,6,"Unnamed",0,42,24,6,114,48,0
1921,7,"Unnamed",0,0,0,0,0,78,84
1922,1,"Unnamed",0,0,0,0,0,30,72
1922,2,"Unnamed",0,0,144,18,12,42,18
1922,3,"Unnamed",0,0,0,0,60,91,12
1922,4,"Unnamed",0,0,0,24,72,66,108
1922,5,"Unnamed",0,0,0,0,0,78,48
1923,1,"Unnamed",0,0,0,0,0,54,96
1923,2,"Unnamed",0,0,0,42,66,36,66
1923,3,"Unnamed",0,0,0,0,0,78,18
1923,4,"Unnamed",0,0,0,0,12,36,24
1923,5,"Unnamed",0,0,37,36,54,30,0
1923,6,"Unnamed",0,0,0,0,18,96,12
1923,7,"Unnamed",0,0,0,0,0,108,0
1923,8,"Unnamed",0,0,0,0,0,42,0
1923,9,"Unnamed",0,0,0,0,0,60,0
1924,1,"Unnamed",0,0,0,0,0,66,12
1924,2,"Unnamed",0,0,0,0,0,48,6
1924,3,"Unnamed",0,0,48,66,24,54,60
1924,4,"Unnamed",0,0,0,150,24,36,0
1924,5,"Unnamed",0,0,0,0,18,78,0
1924,6,"Unnamed",0,0,0,0,0,54,12
1924,7,"Unnamed",0,0,0,0,0,175,48
1924,8,"Unnamed",0,0,0,0,0,27,43
1924,9,"Unnamed",0,0,0,0,0,84,6
1924,10,"Unnamed",12,24,18,36,36,66,30
1924,11,"Unnamed",0,0,0,0,72,144,0
1925,1,"Unnamed",0,0,0,0,18,36,18
1925,2,"Unnamed",0,0,0,0,0,36,18
1925,3,"Unnamed",0,0,0,0,0,36,6
1925,4,"Unnamed",0,0,0,0,0,87,12
1926,1,"Unnamed",0,24,18,60,30,48,48
1926,2,"Unnamed",0,0,96,42,12,42,36
1926,3,"Unnamed",0,0,24,24,36,54,36
1926,4,"Unnamed",0,12,150,138,84,90,24
1926,5,"Unnamed",0,0,0,30,54,24,0
1926,6,"Unnamed",0,0,0,0,0,42,114
1926,7,"Unnamed",0,60,72,36,48,42,6
1926,8,"Unnamed",0,0,0,85,60,102,0
1926,9,"Unnamed",0,0,0,0,0,42,18
1926,10,"Unnamed",0,42,48,18,96,108,18
1926,11,"Unnamed",0,0,0,0,0,72,24
1927,1,"Unnamed",0,0,78,18,24,30,0
1927,2,"Unnamed",0,0,0,0,60,162,6
1927,3,"Unnamed",0,0,0,0,12,133,12
1927,4,"Unnamed",0,0,0,42,43,36,0
1927,5,"Unnamed",0,0,0,0,0,48,42
1927,6,"Unnamed",0,0,0,0,0,54,18
1927,7,"Unnamed",0,0,0,0,0,96,6
1927,8,"Unnamed",0,0,0,0,0,42,12
1928,1,"Unnamed",0,0,0,30,24,132,6
1928,2,"Unnamed",0,0,0,0,54,126,54
1928,3,"Unnamed",0,0,0,0,0,150,18
1928,4,"Unnamed",12,96,18,18,54,108,12
1928,5,"Unnamed",0,0,0,0,0,60,0
1928,6,"Unnamed",0,0,0,0,48,72,0
1929,1,"Unnamed",0,0,0,0,30,48,0
1929,2,"Unnamed",0,60,30,55,42,36,72
1929,3,"Unnamed",0,0,0,0,0,36,12
1929,4,"Unnamed",0,0,0,0,0,108,0
1929,5,"Unnamed",0,0,0,0,12,36,12
1930,1,"Unnamed",0,0,48,24,18,60,0
1930,2,"Unnamed",0,12,24,42,102,234,60
1930,3,"Unnamed",0,0,0,0,0,60,6
1931,1,"Unnamed",0,0,0,0,0,84,18
1931,2,"Unnamed",0,0,0,0,0,66,78
1931,3,"Unnamed",0,0,0,0,0,174,24
1931,4,"Unnamed",0,0,0,0,0,24,96
1931,5,"Unnamed",0,0,0,0,0,24,48
1931,6,"Unnamed",0,6,6,12,36,90,12
1931,7,"Unnamed",0,0,0,6,48,138,0
1931,8,"Unnamed",0,0,0,0,12,97,18
1931,9,"Unnamed",0,0,0,0,0,24,42
1931,10,"Unnamed",0,0,0,0,0,48,6
1931,11,"Unnamed",0,0,0,0,0,78,24
1931,12,"Unnamed",0,0,0,0,0,78,48
1931,13,"Unnamed",0,0,0,0,0,84,0
1932,1,"Unnamed",0,0,0,0,0,114,12
1932,2,"Unnamed",0,6,12,6,12,36,18
1932,3,"Unnamed",0,0,0,0,36,96,24
1932,4,"Unnamed",24,66,24,30,18,60,12
1932,5,"Unnamed",0,0,0,0,0,84,0
1932,6,"Unnamed",0,0,0,0,0,144,0
1932,7,"Unnamed",0,0,0,0,0,162,0
1932,8,"Unnamed",0,0,0,0,0,54,12
1932,9,"Unnamed",0,18,12,24,18,96,12
1932,10,"Unnamed",0,0,0,0,0,54,0
1932,11,"Unnamed",0,0,0,0,0,144,60
1932,12,"Unnamed",0,0,0,0,0,90,6
1932,13,"Unnamed",0,0,0,0,0,72,0
1932,14,"Unnamed",78,42,30,78,42,42,36
1932,15,"Unnamed",0,0,0,36,42,84,0
1933,1,"Unnamed",0,0,0,0,0,114,12
1933,2,"Unnamed",0,0,0,144,90,66,12
1933,3,"Unnamed",0,0,0,0,0,120,120
1933,4,"Unnamed",0,0,0,0,0,48,12
1933,5,"Unnamed",0,0,0,0,144,138,12
1933,6,"Unnamed",0,54,60,28,32,90,24
1933,7,"Unnamed",0,0,0,0,0,96,84
1933,8,"Unnamed",12,72,66,12,24,72,90
1933,9,"Unnamed",0,0,0,0,0,108,48
1933,10,"Unnamed",0,0,0,0,0,24,54
1933,11,"Unnamed",0,18,30,18,30,72,12
1933,12,"Unnamed",0,66,48,30,54,42,6
1933,13,"Unnamed",0,0,0,12,18,90,12
1933,14,"Unnamed",12,36,12,30,37,54,42
1933,15,"Unnamed",0,0,0,0,18,42,0
1933,16,"Unnamed",0,0,0,0,0,48,42
1933,17,"Unnamed",0,0,36,48,30,42,0
1933,18,"Unnamed",0,0,0,0,36,234,54
1933,19,"Unnamed",0,0,0,0,0,54,0
1933,20,"Unnamed",0,0,0,0,0,36,6
1934,1,"Unnamed",0,0,0,54,72,186,18
1934,2,"Unnamed",0,0,0,0,36,30,30
1934,3,"Unnamed",0,0,0,0,24,54,30
1934,4,"Unnamed",0,0,0,0,0,54,6
1934,5,"Unnamed",0,0,0,0,48,102,6
1934,6,"Unnamed",0,0,0,0,0,60,12
1934,7,"Unnamed",0,0,0,18,46,30,0
1934,8,"Unnamed",0,0,0,0,0,108,60
1934,9,"Unnamed",0,0,0,0,0,144,18
1934,10,"Unnamed",0,0,0,12,36,18,0
1934,11,"Unnamed",0,0,0,0,0,78,36
1934,12,"Unnamed",0,0,0,0,0,84,12
1934,13,"Unnamed",0,0,12,36,48,108,42
1935,1,"Unnamed",0,0,0,0,0,54,36
1935,2,"Unnamed",0,24,72,30,24,24,42
1935,3,"Unnamed",18,24,12,18,30,60,42
1935,4,"Unnamed",0,0,0,0,0,42,42
1935,5,"Unnamed",0,19,54,60,24,36,18
1935,6,"Unnamed",0,0,0,0,48,114,48
1935,7,"Unnamed",0,0,0,48,60,96,12
1935,8,"Unnamed",0,0,0,0,0,198,66
1936,1,"Unnamed",0,0,0,0,0,120,6
1936,2,"Unnamed",0,0,0,0,0,66,6
1936,3,"Unnamed",0,0,0,0,6,30,0
1936,4,"Unnamed",0,0,0,0,0,30,18
1936,5,"Unnamed",0,0,0,12,24,78,12
1936,6,"Unnamed",0,0,0,0,0,72,60
1936,7,"Unnamed",0,0,0,0,0,78,42
1936,8,"Unnamed",0,0,0,0,72,42,0
1936,9,"Unnamed",0,0,0,0,0,36,36
1936,10,"Unnamed",0,0,0,132,60,60,12
1936,11,"Unnamed",0,0,0,0,18,36,18
1936,12,"Unnamed",0,0,0,0,0,24,0
1936,13,"Unnamed",0,0,48,54,72,78,12
1936,14,"Unnamed",0,0,0,0,0,72,54
1936,15,"Unnamed",0,0,0,54,48,36,6
1936,16,"Unnamed",0,0,0,0,0,36,12
1936,17,"Unnamed",0,0,0,0,0,54,0
1937,1,"Unnamed",0,0,0,0,0,54,12
1937,2,"Unnamed",0,0,0,0,0,126,36
1937,3,"Unnamed",0,0,0,0,0,168,54
1937,4,"Unnamed",0,0,0,12,78,30,0
1937,5,"Unnamed",0,0,0,0,0,36,0
1937,6,"Unnamed",0,0,54,54,12,30,0
1937,7,"Unnamed",0,0,0,0,0,108,18
1937,8,"Unnamed",0,0,0,60,78,0,0
1937,9,"Unnamed",0,0,0,0,0,12,36
1937,10,"Unnamed",0,0,0,0,0,42,12
1937,11,"Unnamed",0,0,0,0,24,24,0
1938,1,"Unnamed",0,0,0,0,24,48,0
1938,2,"Unnamed",0,0,0,0,0,36,0
1938,3,"Unnamed",0,0,0,24,60,48,0
1938,4,"Unnamed",0,0,12,12,72,42,0
1938,5,"Unnamed",0,0,0,0,0,24,84
1938,6,"Unnamed",18,84,21,18,24,114,18
1938,7,"Unnamed",0,0,0,0,0,150,18
1938,8,"Unnamed",0,0,0,0,0,42,66
1938,9,"Unnamed",0,0,0,0,0,66,18
1939,1,"Unnamed",0,0,0,0,0,108,36
1939,2,"Unnamed",0,0,0,0,36,90,162
1939,3,"Unnamed",0,0,0,0,0,102,12
1939,4,"Unnamed",0,0,0,0,0,97,6
1939,5,"Unnamed",0,42,24,6,12,42,24
1939,6,"Unnamed",0,0,0,0,30,150,36
1940,1,"Unnamed",0,0,0,0,0,138,0
1940,2,"Unnamed",0,0,0,18,42,72,42
1940,3,"Unnamed",0,0,0,24,48,96,48
1940,4,"Unnamed",0,0,0,42,42,36,54
1940,5,"Unnamed",0,0,0,54,54,60,60
1940,6,"Unnamed",0,0,0,0,0,102,60
1940,7,"Unnamed",0,0,0,18,54,78,0
1940,8,"Unnamed",0,0,0,0,42,48,18
1940,9,"Unnamed",0,0,0,0,0,30,0
1941,1,"Unnamed",0,0,0,0,0,78,48
1941,2,"Unnamed",0,0,18,24,36,84,18
1941,3,"Unnamed",0,0,0,0,48,96,24
1941,4,"Unnamed",0,12,6,19,42,66,24
1941,5,"Unnamed",0,0,12,24,36,132,0
1941,6,"Unnamed",0,0,0,0,0,60,108
1942,1,"Unnamed",0,0,0,0,0,36,30
1942,2,"Unnamed",0,0,0,0,54,54,24
1942,3,"Unnamed",0,0,30,30,30,90,36
1942,4,"Unnamed",0,0,0,48,60,102,18
1942,5,"Unnamed",0,0,0,0,0,168,18
1942,6,"Unnamed",0,0,0,0,0,78,0
1942,7,"Unnamed",0,0,0,0,0,48,0
1942,8,"Unnamed",0,0,0,0,0,78,12
1942,9,"Unnamed",0,0,0,0,0,24,0
1942,10,"Unnamed",0,0,0,0,0,102,18
1942,11,"Unnamed",0,0,0,18,42,102,0
1943,1,"Unnamed",0,0,0,18,18,48,18
1943,2,"Unnamed",0,0,0,0,0,138,0
1943,3,"Unnamed",0,36,36,36,30,18,0
1943,4,"Unnamed",0,0,36,114,42,12,0
1943,5,"Unnamed",0,0,0,0,0,48,6
1943,6,"Unnamed",0,0,0,18,42,48,6
1943,7,"Unnamed",0,0,0,0,0,84,6
1943,8,"Unnamed",0,0,0,0,0,42,0
1943,9,"Unnamed",0,0,0,42,66,36,0
1943,10,"Unnamed",0,0,0,0,0,120,12
1944,1,"Unnamed",0,0,0,0,60,54,18
1944,2,"Unnamed",0,0,0,0,0,78,6
1944,3,"Unnamed",0,0,0,0,24,84,6
1944,4,"Unnamed",0,0,30,36,72,48,0
1944,5,"Unnamed",0,0,0,0,0,84,30
1944,6,"Unnamed",0,0,0,0,0,42,18
1944,7,"Unnamed",0,42,30,24,24,24,0
1944,8,"Unnamed",0,0,0,0,30,48,0
1944,9,"Unnamed",0,0,0,6,36,72,0
1944,10,"Unnamed",0,0,0,0,0,60,6
1944,11,"Unnamed",0,0,0,0,0,72,0
1944,12,"Unnamed",0,0,0,0,18,84,0
1944,13,"Unnamed",0,18,18,60,48,36,6
1944,14,"Unnamed",0,0,0,0,0,54,12
1945,1,"Unnamed",0,0,0,6,66,84,0
1945,2,"Unnamed",0,0,0,0,0,48,24
1945,3,"Unnamed",0,0,0,0,0,66,0
1945,4,"Unnamed",0,0,0,0,0,78,6
1945,5,"Unnamed",0,0,30,24,24,48,12
1945,6,"Unnamed",0,0,0,0,0,72,12
1945,7,"Unnamed",0,0,0,0,0,24,48
1945,8,"Unnamed",0,0,0,0,0,78,0
1945,9,"Unnamed",0,12,48,24,42,24,0
1945,10,"Unnamed",0,0,0,0,42,30,54
1945,11,"Unnamed",0,0,0,6,36,24,12
1946,1,"Unnamed",0,0,0,0,0,42,36
1946,2,"Unnamed",0,0,0,0,30,36,0
1946,3,"Unnamed",0,0,0,0,0,24,0
1946,4,"Unnamed",0,0,0,12,36,24,0
1946,5,"Unnamed",0,0,0,0,0,36,6
1946,6,"Unnamed",0,0,0,6,42,30,0
1946,7,"Unnamed",0,0,0,0,0,30,30
1947,1,"Unnamed",0,0,0,0,0,48,6
1947,2,"Unnamed",0,0,0,30,18,54,66
1947,3,"Unnamed",0,0,0,0,24,132,60
1947,4,"Unnamed",0,54,60,60,18,186,30
1947,5,"Unnamed",0,0,0,0,0,30,18
1947,6,"Unnamed",0,0,0,0,0,88,0
1947,7,"Unnamed",0,0,0,0,0,12,42
1947,8,"Unnamed",0,0,0,0,0,66,0
1947,9,"Unnamed",0,0,0,18,66,72,36
1947,10,"Unnamed",0,0,36,36,18,30,0
1948,1,"Unnamed",0,0,0,0,0,90,72
1948,2,"Unnamed",0,0,0,0,0,18,78
1948,3,"Unnamed",0,0,36,48,54,12,0
1948,4,"Unnamed",0,0,0,0,0,42,6
1948,5,"Unnamed",0,0,0,0,12,54,54
1948,6,"Unnamed",0,18,42,18,12,168,0
1948,7,"Unnamed",0,0,0,0,0,48,0
1948,8,"Unnamed",0,12,54,30,24,18,0
1948,9,"Unnamed",0,0,12,60,36,180,12
1948,10,"Unnamed",0,0,0,0,18,36,0
1949,1,"Unnamed",0,0,0,60,30,12,0
1949,2,"Unnamed",0,12,12,12,60,54,0
1949,3,"Unnamed",0,0,0,0,0,60,18
1949,4,"Unnamed",0,0,72,24,36,30,6
1949,5,"Unnamed",0,0,0,0,0,48,12
1949,6,"Unnamed",0,0,0,0,0,162,0
1949,7,"Unnamed",0,0,0,0,0,24,30
1949,8,"Unnamed",0,0,0,0,0,90,0
1949,9,"Unnamed",0,0,0,0,49,102,0
1949,10,"Unnamed",0,0,0,0,24,30,0
1949,11,"Unnamed",0,0,0,30,12,48,120
1949,12,"Unnamed",0,0,0,0,0,108,0
1949,13,"Unnamed",0,0,0,0,60,66,12
1949,14,"Unnamed",0,0,0,0,0,96,0
1949,15,"Unnamed",0,0,0,0,0,78,6
1949,16,"Unnamed",0,0,0,0,0,36,6
1950,1,"Able",0,0,78,24,66,66,0
1950,2,"Baker",0,0,0,36,54,180,72
1950,3,"Charlie",0,0,0,84,96,156,0
1950,4,"Dog",0,72,108,18,90,0,0
1950,5,"Easy",0,0,18,30,36,66,54
1950,6,"Fox",0,36,36,36,36,72,0
1950,7,"George",0,0,0,54,24,102,0
1950,8,"How",0,0,0,0,0,66,18
1950,9,"Item",0,0,0,18,24,42,0
1950,10,"Jig",0,0,12,12,36,48,0
1950,11,"King",0,7,5,6,60,42,48
1950,12,"Unnamed",0,0,0,0,0,168,12
1950,13,"Love",0,0,0,0,36,54,18
1950,14,"Mike",0,0,0,0,0,36,42
1950,15,"Unnamed",0,0,0,0,0,42,12
1950,16,"Unnamed",0,0,0,0,0,48,6
1951,1,"Unnamed",0,0,0,0,0,120,0
1951,2,"Able",0,0,0,0,156,42,12
1951,3,"Baker",0,0,0,0,0,78,6
1951,4,"Charlie",0,6,18,42,102,66,48
1951,5,"Dog",0,0,0,0,54,72,96
1951,6,"Easy",0,42,24,84,42,42,12
1951,7,"Fox",0,0,18,66,30,48,6
1951,8,"George",0,0,0,0,0,48,6
1951,9,"How",0,0,0,36,36,60,43
1951,10,"Item",0,0,0,0,0,78,54
1951,11,"Jig",0,0,0,0,24,36,0
1951,12,"Unnamed",0,0,0,0,24,66,0
1952,1,"Unnamed",0,0,0,0,0,18,0
1952,2,"Able",0,0,0,6,36,162,180
1952,3,"Unnamed",0,0,0,0,0,18,6
1952,4,"Baker",0,0,0,18,126,36,0
1952,5,"Unnamed",0,0,0,0,0,66,12
1952,6,"Charlie",0,0,24,18,12,24,18
1952,7,"Dog",0,0,0,0,0,115,36
1952,8,"Unnamed",0,0,0,0,0,49,72
1952,9,"Easy",0,0,0,12,18,72,18
1952,10,"Fox",0,30,6,12,42,54,24
1952,11,"Unnamed",0,0,0,0,0,102,6
1953,1,"Alice",0,0,0,0,0,216,84
1953,2,"Unnamed",0,0,0,0,0,66,18
1953,3,"Barbara",0,0,0,0,66,30,12
1953,4,"Carol",12,60,30,24,36,24,72
1953,5,"Unnamed",0,0,0,0,0,36,36
1953,6,"Dolly",0,0,0,0,36,66,6
1953,7,"Edna",0,0,12,36,30,12,0
1953,8,"Unnamed",0,0,0,0,0,84,42
1953,9,"Florence",0,0,6,18,24,36,0
1953,10,"Gail",0,0,0,0,42,192,0
1953,11,"Unnamed",0,0,0,0,0,54,6
1953,12,"Hazel",0,0,0,0,18,42,12
1953,13,"Unnamed",0,0,0,0,0,72,12
1953,14,"Unnamed",0,0,0,0,0,48,0
1954,1,"Unnamed",0,0,0,0,0,36,6
1954,2,"Unnamed",0,0,0,0,0,84,60
1954,3,"Alice",0,0,0,6,18,30,12
1954,4,"Unnamed",0,0,0,0,0,84,0
1954,5,"Barbara",0,0,0,0,0,42,30
1954,6,"Carol",0,0,9,48,36,42,12
1954,7,"Dolly",0,0,0,0,24,24,0
1954,8,"Edna",0,0,60,19.5,24,48,12
1954,9,"Unnamed",0,0,0,0,0,30,6
1954,10,"Florence",0,0,0,0,0,48,6
1954,11,"Unnamed",0,0,0,0,0,36,24
1954,12,"Gilda",0,0,0,0,0,91,42
1954,13,"Unnamed",0,0,0,18,96,48,109
1954,14,"Hazel",0,15.5,78,66,72,18,0
1954,15,"Unnamed",0,0,0,0,0,36,84
1954,16,"Alice",0,0,0,0,6,24,6
1955,16,"Alice",0,0,0,0,48,54,18
1955,1,"Brenda",0,0,0,0,0,42,30
1955,2,"Connie",0,24,48,54,84,66,6
1955,3,"Diane",0,0,0,12,108,144,60
1955,4,"Edith",0,0,0,18,42,126,48
1955,5,"Unnamed",0,0,0,0,0,48,24
1955,6,"Flora",0,0,0,48,84,30,0
1955,7,"Gladys",0,0,0,0,12,36,24
1955,8,"Ione",0,18,24,24,72,114,6
1955,9,"Hilda",0,0,42,18,57,75,6
1955,10,"Janet",19,11,18,48,60,60,0
1955,11,"Unnamed",0,0,0,0,0,18,72
1955,12,"Unnamed",0,0,0,0,0,102,0
1955,13,"Katie",0,0,0,12,12,72,12
1956,1,"Unnamed",0,0,0,0,0,36,42
1956,2,"Anna",0,0,0,0,12,24,6
1956,3,"Betsy",0,0,42,114,48,24,0
1956,4,"Carla",0,0,0,0,0,36,36
1956,5,"Dora",0,0,0,0,0,60,6
1956,6,"Ethel",0,0,0,0,0,42,18
1956,7,"Flossy",0,0,0,0,36,36,42
1956,8,"Greta",0,0,0,36,18,66,30
1956,9,"Unnamed",0,0,0,0,0,54,6
1956,10,"Unnamed",0,0,0,0,0,30,36
1956,11,"Unnamed",0,0,0,0,0,72,0
1956,12,"Unnamed",0,0,0,0,0,48,12
1957,1,"Unnamed",0,0,0,0,0,42,0
1957,2,"Audrey",0,0,12,6,36,42,6
1957,3,"Bertha",0,0,0,0,0,54,24
1957,4,"Carrie",0,36,42,156,186,42,30
